Date,State/UnionTerritory,Cured,Deaths,Confirmed
28-04-2021,Kerala,1207680,5170,1460364
28-04-2021,Ladakh,11800,139,13642
28-04-2021,Lakshadweep,1198,1,2401
28-04-2021,Madhya Pradesh,425812,5319,525407
28-04-2021,Maharashtra,3669548,66179,4410085
28-04-2021,Manipur,29317,393,30742
28-04-2021,Meghalaya,14650,165,16271
28-04-2021,Mizoram,4743,13,5742
28-04-2021,Nagaland,12472,99,13445
28-04-2021,Odisha,371200,2007,420129
28-04-2021,Puducherry,46448,771,55047
28-04-2021,Punjab,290716,8630,351282
28-04-2021,Rajasthan,387976,3806,546964
28-04-2021,Sikkim,6302,142,7426
28-04-2021,Tamil Nadu,990919,13728,1113502
28-04-2021,Telengana,345683,2150,419966
28-04-2021,Tripura,33549,396,34862
28-04-2021,Uttarakhand,117221,2309,162562
28-04-2021,Uttar Pradesh,834961,11678,1153097
28-04-2021,West Bengal,664648,11082,776345
29-04-2021,Andaman and Nicobar Islands,5606,67,5816
29-04-2021,Andhra Pradesh,954062,7871,1069544
29-04-2021,Arunachal Pradesh,17038,58,18062
29-04-2021,Assam,222397,1255,246847
29-04-2021,Bihar,340236,2391,441375
29-04-2021,Chandigarh,34359,457,41122
29-04-2021,Chhattisgarh,570995,8061,697902
29-04-2021,Dadra and Nagar Haveli and Daman and Diu,5084,4,7067
29-04-2021,Delhi,979250,15377,1098051
29-04-2021,Goa,65070,1110,85009
29-04-2021,Gujarat,398824,6830,538845
29-04-2021,Haryana,367317,4021,460198
29-04-2021,Himachal Pradesh,76371,1420,93889
29-04-2021,Jammu and Kashmir,142537,2227,169077
29-04-2021,Jharkhand,164278,2395,221489
29-04-2021,Karnataka,1095883,15036,1439822
29-04-2021,Kerala,1223185,5211,1495377
29-04-2021,Ladakh,11937,139,13758
29-04-2021,Lakshadweep,1336,1,2504
29-04-2021,Madhya Pradesh,439968,5424,538165
29-04-2021,Maharashtra,3730729,67214,4473394
29-04-2021,Manipur,29376,395,31001
29-04-2021,Meghalaya,14788,167,16430
29-04-2021,Mizoram,4792,13,5880
29-04-2021,Nagaland,12516,100,13569
29-04-2021,Odisha,375721,2017,428515
29-04-2021,Puducherry,47080,781,56305
29-04-2021,Punjab,295988,8772,358186
29-04-2021,Rajasthan,396279,3926,563577
29-04-2021,Sikkim,6328,143,7577
29-04-2021,Tamil Nadu,1006033,13826,1130167
29-04-2021,Telengana,349692,2208,427960
29-04-2021,Tripura,33562,396,35028
29-04-2021,Uttarakhand,120816,2417,168616
29-04-2021,Uttar Pradesh,870864,11943,1182848
29-04-2021,West Bengal,676581,11159,793552
30-04-2021,Andaman and Nicobar Islands,5643,67,5875
30-04-2021,Andhra Pradesh,962250,7928,1084336
30-04-2021,Arunachal Pradesh,17085,59,18256
30-04-2021,Assam,224194,1281,249926
30-04-2021,Bihar,351162,2480,454464
30-04-2021,Chandigarh,34806,465,41923
30-04-2021,Chhattisgarh,587484,8312,713706
30-04-2021,Dadra and Nagar Haveli and Daman and Diu,5249,4,7334
30-04-2021,Delhi,1008537,15772,1122286
30-04-2021,Goa,65984,1146,88028
30-04-2021,Gujarat,408368,7010,553172
30-04-2021,Haryana,376852,4118,474145
30-04-2021,Himachal Pradesh,77634,1460,96929
30-04-2021,Jammu and Kashmir,144154,2253,172551
30-04-2021,Jharkhand,169033,2540,227450
30-04-2021,Karnataka,1110025,15306,1474846
30-04-2021,Kerala,1244301,5259,1533984
30-04-2021,Ladakh,12129,140,13866
30-04-2021,Lakshadweep,1382,4,2662
30-04-2021,Madhya Pradesh,453331,5519,550927
30-04-2021,Maharashtra,3799266,67985,4539553
30-04-2021,Manipur,29690,400,31315
30-04-2021,Meghalaya,14917,169,16617
30-04-2021,Mizoram,4882,14,6019
30-04-2021,Nagaland,12577,100,13750
30-04-2021,Odisha,380400,2029,435513
30-04-2021,Puducherry,47645,793,57427
30-04-2021,Punjab,301047,8909,364910
30-04-2021,Rajasthan,407243,4084,580846
30-04-2021,Sikkim,6354,146,7747
30-04-2021,Tamil Nadu,1021575,13933,1148064
30-04-2021,Telengana,355618,2261,435606
30-04-2021,Tripura,33612,396,35169
30-04-2021,Uttarakhand,124046,2502,174867
30-04-2021,Uttar Pradesh,896477,12238,1217952
30-04-2021,West Bengal,689466,11248,810955
01-05-2021,Andaman and Nicobar Islands,5701,67,5949
01-05-2021,Andhra Pradesh,970718,7992,1101690
01-05-2021,Arunachal Pradesh,17134,59,18419
01-05-2021,Assam,226643,1307,253123
01-05-2021,Bihar,362356,2560,470317
01-05-2021,Chandigarh,35263,478,42647
01-05-2021,Chhattisgarh,601161,8581,728700
01-05-2021,Dadra and Nagar Haveli and Daman and Diu,5567,4,7504
01-05-2021,Delhi,1033825,16147,1149333
01-05-2021,Goa,66939,1168,91052
01-05-2021,Gujarat,418548,7183,567777
01-05-2021,Haryana,386200,4216,487978
01-05-2021,Himachal Pradesh,79365,1497,99287
01-05-2021,Jammu and Kashmir,145441,2283,176083
01-05-2021,Jharkhand,173035,2660,233411
01-05-2021,Karnataka,1124909,15523,1523142
01-05-2021,Kerala,1261801,5308,1571183
01-05-2021,Ladakh,12376,143,13969
01-05-2021,Lakshadweep,1439,4,2767
01-05-2021,Madhya Pradesh,466915,5616,563327
01-05-2021,Maharashtra,3868976,68813,4602472
01-05-2021,Manipur,29764,405,31586
01-05-2021,Meghalaya,15083,171,16846
01-05-2021,Mizoram,4926,15,6020
01-05-2021,Nagaland,12611,104,13976
01-05-2021,Odisha,385414,2043,444194
01-05-2021,Puducherry,48298,805,58622
01-05-2021,Punjab,306153,9022,370973
01-05-2021,Rajasthan,417277,4239,598001
01-05-2021,Sikkim,6373,147,7952
01-05-2021,Tamil Nadu,1037582,14046,1166756
01-05-2021,Telengana,362160,2312,443360
01-05-2021,Tripura,33679,397,35342
01-05-2021,Uttarakhand,128405,2624,180521
01-05-2021,Uttar Pradesh,928971,12570,1252324
01-05-2021,West Bengal,703398,11344,828366
02-05-2021,Andaman and Nicobar Islands,5773,68,6046
02-05-2021,Andhra Pradesh,982297,8053,1121102
02-05-2021,Arunachal Pradesh,17190,59,18636
02-05-2021,Assam,228872,1330,256576
02-05-2021,Bihar,373261,2642,484106
02-05-2021,Chandigarh,35735,489,43446
02-05-2021,Chhattisgarh,614693,8810,744602
02-05-2021,Dadra and Nagar Haveli and Daman and Diu,5841,4,7712
02-05-2021,Delhi,1061246,16559,1174552
02-05-2021,Goa,68249,1222,93355
02-05-2021,Gujarat,429130,7355,581624
02-05-2021,Haryana,394709,4341,501566
02-05-2021,Himachal Pradesh,80585,1525,102038
02-05-2021,Jammu and Kashmir,147242,2330,179915
02-05-2021,Jharkhand,178468,2829,239734
02-05-2021,Karnataka,1143250,15794,1564132
02-05-2021,Kerala,1277294,5356,1606819
02-05-2021,Ladakh,12542,144,14086
02-05-2021,Lakshadweep,1481,4,2923
02-05-2021,Madhya Pradesh,481477,5718,575706
02-05-2021,Maharashtra,3930302,69615,4665754
02-05-2021,Manipur,29843,410,31905
02-05-2021,Meghalaya,15275,174,17108
02-05-2021,Mizoram,4985,15,6299
02-05-2021,Nagaland,12674,107,14134
02-05-2021,Odisha,391048,2054,454607
02-05-2021,Puducherry,48921,817,60001
02-05-2021,Punjab,310601,9160,377990
02-05-2021,Rajasthan,428953,4399,615653
02-05-2021,Sikkim,6416,148,8211
02-05-2021,Tamil Nadu,1054746,14193,1186344
02-05-2021,Telangana,367727,2368,450790
02-05-2021,Tripura,33720,398,35589
02-05-2021,Uttarakhand,132156,2731,186014
02-05-2021,Uttar Pradesh,967797,12874,1282504
02-05-2021,West Bengal,717772,11447,845878
03-05-2021,Andaman and Nicobar Islands,5798,69,6084
03-05-2021,Andhra Pradesh,993708,8136,1145022
03-05-2021,Arunachal Pradesh,17273,59,18738
03-05-2021,Assam,231703,1360,258961
03-05-2021,Bihar,384955,2739,497640
03-05-2021,Chandigarh,36218,496,44306
03-05-2021,Chhattisgarh,627051,9009,756427
03-05-2021,Dadra and Nagar Haveli and Daman and Diu,6103,4,7871
03-05-2021,Delhi,1085690,16966,1194946
03-05-2021,Goa,69504,1274,95385
03-05-2021,Gujarat,440276,7508,594602
03-05-2021,Haryana,405132,4486,514888
03-05-2021,Himachal Pradesh,82195,1569,104491
03-05-2021,Jammu and Kashmir,148695,2370,183486
03-05-2021,Jharkhand,183009,2944,244472
03-05-2021,Karnataka,1164398,16011,1601865
03-05-2021,Kerala,1293590,5405,1638778
03-05-2021,Ladakh,12735,145,14226
03-05-2021,Lakshadweep,1759,4,3010
03-05-2021,Madhya Pradesh,495367,5812,588368
03-05-2021,Maharashtra,3981658,70284,4722401
03-05-2021,Manipur,29923,415,32161
03-05-2021,Meghalaya,15429,179,17429
03-05-2021,Mizoram,5046,16,6358
03-05-2021,Nagaland,12712,109,14350
03-05-2021,Odisha,397575,2068,462622
03-05-2021,Puducherry,49908,833,61361
03-05-2021,Punjab,315845,9317,385270
03-05-2021,Rajasthan,440215,4558,633951
03-05-2021,Sikkim,6484,149,8441
03-05-2021,Tamil Nadu,1072322,14346,1207112
03-05-2021,Telangana,373933,2417,456485
03-05-2021,Tripura,33782,399,35723
03-05-2021,Uttarakhand,135206,2802,191620
03-05-2021,Uttar Pradesh,1004447,13162,1313361
03-05-2021,West Bengal,733359,11539,863393
04-05-2021,Andaman and Nicobar Islands,5850,70,6150
04-05-2021,Andhra Pradesh,1003935,8207,1163994
04-05-2021,Arunachal Pradesh,17363,59,18958
04-05-2021,Assam,234237,1389,263450
04-05-2021,Bihar,398558,2821,509047
04-05-2021,Chandigarh,36746,507,45196
04-05-2021,Chhattisgarh,641449,9275,771701
04-05-2021,Dadra and Nagar Haveli and Daman and Diu,6334,4,8008
04-05-2021,Delhi,1105983,17414,1212989
04-05-2021,Goa,70929,1320,98088
04-05-2021,Gujarat,452275,7648,607422
04-05-2021,Haryana,418425,4626,527773
04-05-2021,Himachal Pradesh,83721,1612,107121
04-05-2021,Jammu and Kashmir,150231,2421,187219
04-05-2021,Jharkhand,188623,3073,251371
04-05-2021,Karnataka,1185299,16250,1646303
04-05-2021,Kerala,1313109,5450,1664789
04-05-2021,Ladakh,12884,148,14315
04-05-2021,Lakshadweep,1868,6,3080
04-05-2021,Madhya Pradesh,508775,5905,600430
04-05-2021,Maharashtra,4041158,70851,4771022
04-05-2021,Manipur,30030,422,32523
04-05-2021,Meghalaya,15606,185,17675
04-05-2021,Mizoram,5112,17,6556
04-05-2021,Nagaland,12752,115,14451
04-05-2021,Odisha,404063,2073,471536
04-05-2021,Puducherry,50698,848,62160
04-05-2021,Punjab,321861,9472,392042
04-05-2021,Rajasthan,452164,4712,651247
04-05-2021,Sikkim,6595,150,8468
04-05-2021,Tamil Nadu,1090338,14468,1228064
04-05-2021,Telangana,381365,2476,463361
04-05-2021,Tripura,33869,400,35994
04-05-2021,Uttarakhand,138657,2930,197023
04-05-2021,Uttar Pradesh,1043134,13447,1342413
04-05-2021,West Bengal,749296,11637,880894
05-05-2021,Andaman and Nicobar Islands,5879,70,6181
05-05-2021,Andhra Pradesh,1016142,8289,1184028
05-05-2021,Arunachal Pradesh,17501,59,19192
05-05-2021,Assam,237088,1430,267925
05-05-2021,Bihar,410484,2926,523841
05-05-2021,Chandigarh,37288,518,45976
05-05-2021,Chhattisgarh,653542,9485,787486
05-05-2021,Dadra and Nagar Haveli and Daman and Diu,6564,4,8174
05-05-2021,Delhi,1124771,17752,1232942
05-05-2021,Goa,72799,1372,100902
05-05-2021,Gujarat,464396,7779,620472
05-05-2021,Haryana,429950,4779,543559
05-05-2021,Himachal Pradesh,85713,1660,110945
05-05-2021,Jammu and Kashmir,152109,2458,191869
05-05-2021,Jharkhand,194433,3205,257345
05-05-2021,Karnataka,1210013,16538,1690934
05-05-2021,Kerala,1339257,5507,1701979
05-05-2021,Ladakh,13035,151,14560
05-05-2021,Lakshadweep,2078,6,3249
05-05-2021,Madhya Pradesh,520024,6003,612666
05-05-2021,Maharashtra,4107092,71742,4822902
05-05-2021,Manipur,30141,424,32956
05-05-2021,Meghalaya,15810,185,18014
05-05-2021,Mizoram,5168,17,6794
05-05-2021,Nagaland,12801,118,14717
05-05-2021,Odisha,410227,2088,479752
05-05-2021,Puducherry,51584,865,63298
05-05-2021,Punjab,327976,9645,399556
05-05-2021,Rajasthan,466310,4866,668221
05-05-2021,Sikkim,6617,151,8698
05-05-2021,Tamil Nadu,1109450,14612,1249292
05-05-2021,Telangana,389491,2527,469722
05-05-2021,Tripura,33929,400,36234
05-05-2021,Uttarakhand,144409,3015,204051
05-05-2021,Uttar Pradesh,1081817,13798,1368183
05-05-2021,West Bengal,765843,11744,898533
06-05-2021,Andaman and Nicobar Islands,5928,71,6223
06-05-2021,Andhra Pradesh,1027270,8374,1206232
06-05-2021,Arunachal Pradesh,17577,59,19412
06-05-2021,Assam,240004,1485,272751
06-05-2021,Bihar,422210,2987,538677
06-05-2021,Chandigarh,37898,532,46793
06-05-2021,Chhattisgarh,663694,9738,802643
06-05-2021,Dadra and Nagar Haveli and Daman and Diu,6722,4,8325
06-05-2021,Delhi,1143980,18063,1253902
06-05-2021,Goa,74991,1443,104398
06-05-2021,Gujarat,477391,7912,633427
06-05-2021,Haryana,440590,4960,558975
06-05-2021,Himachal Pradesh,87193,1692,114787
06-05-2021,Jammu and Kashmir,154447,2510,196585
06-05-2021,Jharkhand,200237,3346,263115
06-05-2021,Karnataka,1236854,16884,1741046
06-05-2021,Kerala,1362363,5565,1743932
06-05-2021,Ladakh,13166,151,14811
06-05-2021,Lakshadweep,2240,7,3376
06-05-2021,Madhya Pradesh,529667,6074,624985
06-05-2021,Maharashtra,4164098,72662,4880542
06-05-2021,Manipur,30262,434,33353
06-05-2021,Meghalaya,15957,191,18283
06-05-2021,Mizoram,5305,17,6964
06-05-2021,Nagaland,12848,118,15004
06-05-2021,Odisha,416403,2104,489641
06-05-2021,Puducherry,52517,883,65117
06-05-2021,Punjab,334677,9825,407509
06-05-2021,Rajasthan,483332,5021,685036
06-05-2021,Sikkim,6714,155,8919
06-05-2021,Tamil Nadu,1129512,14779,1272602
06-05-2021,Telangana,396042,2579,475748
06-05-2021,Tripura,34004,403,36534
06-05-2021,Uttarakhand,149166,3142,211834
06-05-2021,Uttar Pradesh,1122669,14151,1399294
06-05-2021,West Bengal,782916,11847,916635
07-05-2021,Andaman and Nicobar Islands,5958,72,6255
07-05-2021,Andhra Pradesh,1037411,8446,1228186
07-05-2021,Arunachal Pradesh,17717,59,19634
07-05-2021,Assam,242980,1531,277687
07-05-2021,Bihar,435574,3077,553803
07-05-2021,Chandigarh,38591,541,47552
07-05-2021,Chhattisgarh,675294,9950,816489
07-05-2021,Dadra and Nagar Haveli and Daman and Diu,6917,4,8502
07-05-2021,Delhi,1164008,18398,1273035
07-05-2021,Goa,77014,1501,108267
07-05-2021,Gujarat,490412,8035,645972
07-05-2021,Haryana,452836,5137,573815
07-05-2021,Himachal Pradesh,89236,1737,118729
07-05-2021,Jammu and Kashmir,157283,2562,201511
07-05-2021,Jharkhand,205977,3479,270089
07-05-2021,Karnataka,1255797,17212,1790104
07-05-2021,Kerala,1389515,5628,1786396
07-05-2021,Ladakh,13326,151,14909
07-05-2021,Lakshadweep,2374,8,3528
07-05-2021,Madhya Pradesh,542632,6160,637406
07-05-2021,Maharashtra,4227940,73515,4942736
07-05-2021,Manipur,30295,447,33733
07-05-2021,Meghalaya,16086,193,18630
07-05-2021,Mizoram,5351,17,7147
07-05-2021,Nagaland,12905,121,15271
07-05-2021,Odisha,423257,2121,500162
07-05-2021,Puducherry,53296,901,66627
07-05-2021,Punjab,339803,9979,416350
07-05-2021,Rajasthan,499376,5182,702568
07-05-2021,Sikkim,6769,158,9183
07-05-2021,Tamil Nadu,1151058,14974,1297500
07-05-2021,Telangana,405164,2625,481640
07-05-2021,Tripura,34153,404,36849
07-05-2021,Uttarakhand,154147,3293,220351
07-05-2021,Uttar Pradesh,1151571,14501,1425916
07-05-2021,West Bengal,800328,11964,935066
08-05-2021,Andaman and Nicobar Islands,6030,72,6311
08-05-2021,Andhra Pradesh,1050160,8519,1245374
08-05-2021,Arunachal Pradesh,17849,60,19802
08-05-2021,Assam,246242,1578,283313
08-05-2021,Bihar,449063,3139,567269
08-05-2021,Chandigarh,39388,549,48442
08-05-2021,Chhattisgarh,688918,10158,830117
08-05-2021,Dadra and Nagar Haveli and Daman and Diu,7135,4,8596
08-05-2021,Delhi,1183093,18739,1292867
08-05-2021,Goa,79189,1557,112462
08-05-2021,Gujarat,503497,8154,658036
08-05-2021,Haryana,466420,5299,587682
08-05-2021,Himachal Pradesh,91600,1793,122906
08-05-2021,Jammu and Kashmir,160035,2612,206954
08-05-2021,Jharkhand,211270,3615,276062
08-05-2021,Karnataka,1284420,17804,1838885
08-05-2021,Kerala,1416177,5682,1824856
08-05-2021,Ladakh,13471,152,15023
08-05-2021,Lakshadweep,2493,9,3629
08-05-2021,Madhya Pradesh,547447,6244,649114
08-05-2021,Maharashtra,4265326,74413,4996758
08-05-2021,Manipur,30378,449,34333
08-05-2021,Meghalaya,16262,199,18927
08-05-2021,Mizoram,5459,17,7382
08-05-2021,Nagaland,13025,122,15580
08-05-2021,Odisha,431658,2140,512400
08-05-2021,Puducherry,54375,920,68373
08-05-2021,Punjab,344779,10144,424647
08-05-2021,Rajasthan,516306,5346,720799
08-05-2021,Sikkim,6893,160,9451
08-05-2021,Tamil Nadu,1173439,15171,1323965
08-05-2021,Telangana,413225,2666,487199
08-05-2021,Tripura,34270,405,37208
08-05-2021,Uttarakhand,158872,3430,229993
08-05-2021,Uttar Pradesh,1184688,14873,1453679
08-05-2021,West Bengal,818108,12076,954282
09-05-2021,Andaman and Nicobar Islands,6056,74,6341
09-05-2021,Andhra Pradesh,1069432,8615,1265439
09-05-2021,Arunachal Pradesh,17984,60,20046
09-05-2021,Assam,249295,1628,289069
09-05-2021,Bihar,464025,3215,580217
09-05-2021,Chandigarh,40249,558,49312
09-05-2021,Chhattisgarh,701116,10381,842356
09-05-2021,Dadra and Nagar Haveli and Daman and Diu,7308,4,8737
09-05-2021,Delhi,1203253,19071,1310231
09-05-2021,Goa,82214,1612,116213
09-05-2021,Gujarat,518234,8273,669928
09-05-2021,Haryana,480786,5454,602349
09-05-2021,Himachal Pradesh,94607,1830,128330
09-05-2021,Jammu and Kashmir,162535,2672,211742
09-05-2021,Jharkhand,217223,3756,282174
09-05-2021,Karnataka,1319301,18286,1886448
09-05-2021,Kerala,1443633,5746,1866827
09-05-2021,Ladakh,13614,153,15179
09-05-2021,Lakshadweep,2708,9,3756
09-05-2021,Madhya Pradesh,551892,6334,660712
09-05-2021,Maharashtra,4347592,75277,5053336
09-05-2021,Manipur,30463,461,34775
09-05-2021,Meghalaya,16414,210,19302
09-05-2021,Mizoram,5583,17,7551
09-05-2021,Nagaland,13065,137,15913
09-05-2021,Odisha,439322,2161,524207
09-05-2021,Puducherry,55552,939,70076
09-05-2021,Punjab,351426,10315,433689
09-05-2021,Rajasthan,533973,5506,738786
09-05-2021,Sikkim,6958,165,9651
09-05-2021,Tamil Nadu,1196549,15412,1351362
09-05-2021,Telangana,421219,2704,492385
09-05-2021,Tripura,34402,406,37559
09-05-2021,Uttarakhand,163661,3548,238383
09-05-2021,Uttar Pradesh,1219409,15170,1480315
09-05-2021,West Bengal,836351,12203,973718
10-05-2021,Andaman and Nicobar Islands,6088,76,6367
10-05-2021,Andhra Pradesh,1088264,8707,1287603
10-05-2021,Arunachal Pradesh,18172,60,20165
10-05-2021,Assam,253340,1676,292368
10-05-2021,Bihar,477389,3282,591476
10-05-2021,Chandigarh,41128,568,50207
10-05-2021,Chhattisgarh,714359,10570,851476
10-05-2021,Dadra and Nagar Haveli and Daman and Diu,7523,4,8847
10-05-2021,Delhi,1217991,19344,1323567
10-05-2021,Goa,85292,1679,118846
10-05-2021,Gujarat,533004,8394,681012
10-05-2021,Haryana,493425,5605,615897
10-05-2021,Himachal Pradesh,97069,1885,131423
10-05-2021,Jammu and Kashmir,164958,2726,216932
10-05-2021,Jharkhand,223684,3853,286343
10-05-2021,Karnataka,1351097,18776,1934378
10-05-2021,Kerala,1472951,5814,1902628
10-05-2021,Ladakh,13719,155,15317
10-05-2021,Lakshadweep,2856,9,3881
10-05-2021,Madhya Pradesh,556430,6420,671763
10-05-2021,Maharashtra,4407818,75849,5101737
10-05-2021,Manipur,30598,476,35354
10-05-2021,Meghalaya,16593,228,19720
10-05-2021,Mizoram,5755,21,7623
10-05-2021,Nagaland,13201,140,16150
10-05-2021,Odisha,447863,2180,534842
10-05-2021,Puducherry,56710,965,71709
10-05-2021,Punjab,357276,10506,442125
10-05-2021,Rajasthan,550853,5665,756707
10-05-2021,Sikkim,7074,167,9878
10-05-2021,Tamil Nadu,1220064,15648,1380259
10-05-2021,Telangana,428865,2739,497361
10-05-2021,Tripura,34532,410,37692
10-05-2021,Uttarakhand,166431,3728,244273
10-05-2021,Uttar Pradesh,1254045,15464,1503490
10-05-2021,West Bengal,854805,12327,993159
11-05-2021,Andaman and Nicobar Islands,6125,78,6398
11-05-2021,Andhra Pradesh,1104431,8791,1302589
11-05-2021,Arunachal Pradesh,18351,64,20370
11-05-2021,Assam,257571,1753,298171
11-05-2021,Bihar,493189,3357,601650
11-05-2021,Chandigarh,41842,575,51070
11-05-2021,Chhattisgarh,727497,10742,863343
11-05-2021,Dadra and Nagar Haveli and Daman and Diu,7722,4,8928
11-05-2021,Delhi,1231297,19663,1336218
11-05-2021,Goa,87659,1729,121650
11-05-2021,Gujarat,547935,8511,692604
11-05-2021,Haryana,509617,5766,628615
11-05-2021,Himachal Pradesh,99427,1938,135782
11-05-2021,Jammu and Kashmir,167813,2782,220546
11-05-2021,Jharkhand,230646,3982,292530
11-05-2021,Karnataka,1383285,19372,1973683
11-05-2021,Kerala,1504160,5879,1930115
11-05-2021,Ladakh,13825,157,15429
11-05-2021,Lakshadweep,2980,10,3982
11-05-2021,Madhya Pradesh,563754,6501,681478
11-05-2021,Maharashtra,4469425,76398,5138973
11-05-2021,Manipur,30685,489,35778
11-05-2021,Meghalaya,16834,233,20129
11-05-2021,Mizoram,5920,22,7796
11-05-2021,Nagaland,13249,150,16283
11-05-2021,Odisha,457569,2197,544873
11-05-2021,Puducherry,57818,988,72975
11-05-2021,Punjab,364170,10704,450674
11-05-2021,Rajasthan,564352,5825,773194
11-05-2021,Sikkim,7215,169,9924
11-05-2021,Tamil Nadu,1240968,15880,1409237
11-05-2021,Telangana,436619,2771,502187
11-05-2021,Tripura,34682,413,38158
11-05-2021,Uttarakhand,171438,3896,249814
11-05-2021,Uttar Pradesh,1283754,15742,1524767
11-05-2021,West Bengal,873480,12461,1012604
12-05-2021,Andaman and Nicobar Islands,6149,78,6426
12-05-2021,Andhra Pradesh,1118933,8899,1322934
12-05-2021,Arunachal Pradesh,18583,68,20575
12-05-2021,Assam,261980,1838,304429
12-05-2021,Bihar,507041,3429,612570
12-05-2021,Chandigarh,42647,585,51857
12-05-2021,Chhattisgarh,740283,10941,873060
12-05-2021,Dadra and Nagar Haveli and Daman and Diu,7914,4,9021
12-05-2021,Delhi,1244880,20010,1348699
12-05-2021,Goa,90134,1804,124774
12-05-2021,Gujarat,563133,8629,703594
12-05-2021,Haryana,525345,5910,640252
12-05-2021,Himachal Pradesh,102525,2002,140759
12-05-2021,Jammu and Kashmir,171350,2847,224898
12-05-2021,Jharkhand,238277,4085,296895
12-05-2021,Karnataka,1405869,19852,2013193
12-05-2021,Kerala,1537138,5958,1967405
12-05-2021,Ladakh,13955,157,15564
12-05-2021,Lakshadweep,2980,10,3982
12-05-2021,Madhya Pradesh,573271,6595,691232
12-05-2021,Maharashtra,4541391,77191,5179929
12-05-2021,Manipur,30880,509,36370
12-05-2021,Meghalaya,17040,242,20579
12-05-2021,Mizoram,6002,23,8035
12-05-2021,Nagaland,13315,156,16552
12-05-2021,Odisha,465133,2215,554666
12-05-2021,Puducherry,59177,1018,75024
12-05-2021,Punjab,371494,10918,459268
12-05-2021,Rajasthan,577550,5994,789274
12-05-2021,Sikkim,7249,177,10165
12-05-2021,Tamil Nadu,1260150,16178,1438509
12-05-2021,Telangana,444049,2803,506988
12-05-2021,Tripura,34819,422,38574
12-05-2021,Uttarakhand,176420,4014,256934
12-05-2021,Uttar Pradesh,1313112,16043,1545212
12-05-2021,West Bengal,892474,12593,1032740
13-05-2021,Andaman and Nicobar Islands,6175,81,6470
13-05-2021,Andhra Pradesh,1138028,8988,1344386
13-05-2021,Arunachal Pradesh,18691,69,20854
13-05-2021,Assam,265860,1909,310086
13-05-2021,Bihar,519306,3503,622433
13-05-2021,Chandigarh,43506,599,52633
13-05-2021,Chhattisgarh,749318,11094,883210
13-05-2021,Dadra and Nagar Haveli and Daman and Diu,8086,4,9150
13-05-2021,Delhi,1258951,20310,1361986
13-05-2021,Goa,92974,1874,127639
13-05-2021,Gujarat,578397,8731,714611
13-05-2021,Haryana,539609,6075,652742
13-05-2021,Himachal Pradesh,104714,2068,145736
13-05-2021,Jammu and Kashmir,174953,2912,229407
13-05-2021,Jharkhand,246608,4182,301257
13-05-2021,Karnataka,1440621,20368,2053191
13-05-2021,Kerala,1571738,6053,2010934
13-05-2021,Ladakh,14102,158,15807
13-05-2021,Lakshadweep,3171,11,4202
13-05-2021,Madhya Pradesh,583595,6679,700202
13-05-2021,Maharashtra,4600196,78007,5226710
13-05-2021,Manipur,31238,526,37036
13-05-2021,Meghalaya,17354,250,20985
13-05-2021,Mizoram,6120,23,8176
13-05-2021,Nagaland,13428,165,16890
13-05-2021,Odisha,473680,2232,565648
13-05-2021,Puducherry,60424,1045,77031
13-05-2021,Punjab,376465,11111,467539
13-05-2021,Rajasthan,590390,6158,805658
13-05-2021,Sikkim,7343,183,10392
13-05-2021,Tamil Nadu,1279658,16471,1468864
13-05-2021,Telangana,449744,2834,511711
13-05-2021,Tripura,34946,424,39054
13-05-2021,Uttarakhand,183478,4123,264683
13-05-2021,Uttar Pradesh,1340251,16369,1563235
13-05-2021,West Bengal,911705,12728,1053117
14-05-2021,Andaman and Nicobar Islands,6213,83,6510
14-05-2021,Andhra Pradesh,1156666,9077,1366785
14-05-2021,Arunachal Pradesh,18871,72,21110
14-05-2021,Assam,270079,1984,315554
14-05-2021,Bihar,530314,3593,630185
14-05-2021,Chandigarh,44343,609,53393
14-05-2021,Chhattisgarh,761592,11289,892331
14-05-2021,Dadra and Nagar Haveli and Daman and Diu,8197,4,9257
14-05-2021,Delhi,1274140,20618,1372475
14-05-2021,Goa,95240,1937,130130
14-05-2021,Gujarat,593666,8840,725353
14-05-2021,Haryana,555650,6238,665028
14-05-2021,Himachal Pradesh,108534,2131,150673
14-05-2021,Jammu and Kashmir,177948,2967,233763
14-05-2021,Jharkhand,253490,4290,306248
14-05-2021,Karnataka,1474678,20712,2088488
14-05-2021,Kerala,1605471,6150,2050889
14-05-2021,Ladakh,14208,161,15916
14-05-2021,Lakshadweep,3290,13,4395
14-05-2021,Madhya Pradesh,593752,6753,708621
14-05-2021,Maharashtra,4654731,78857,5269292
14-05-2021,Manipur,31491,536,37596
14-05-2021,Meghalaya,17582,268,21576
14-05-2021,Mizoram,6204,23,8377
14-05-2021,Nagaland,13528,177,17256
14-05-2021,Odisha,482345,2251,576297
14-05-2021,Puducherry,61336,1069,78973
14-05-2021,Punjab,384702,11297,475949
14-05-2021,Rajasthan,603319,6317,821525
14-05-2021,Sikkim,7485,192,10623
14-05-2021,Tamil Nadu,1298945,16768,1499485
14-05-2021,Telangana,456620,2867,516404
14-05-2021,Tripura,35146,426,39606
14-05-2021,Uttarakhand,189261,4245,271810
14-05-2021,Uttar Pradesh,1359676,16646,1580980
14-05-2021,West Bengal,930886,12857,1073956
